datetime,location_x,location_y,firstname,lastname,middlename,ssn
2016-11-11T00:17:14.000-05:00,-76.65812405434443,39.28670127804707,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:17:24.000-05:00,-76.65793670767799,39.286771676589254,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:17:34.000-05:00,-76.65801056841975,39.2867473025037,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:17:44.000-05:00,-76.65798075466249,39.28673304238175,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:17:54.000-05:00,-76.658034085283,39.28679332175355,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:18:04.000-05:00,-76.65813586031042,39.28683342700371,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:18:14.000-05:00,-76.65790945392379,39.28676239889658,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:18:24.000-05:00,-76.6580208112726,39.286771027876895,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:18:34.000-05:00,-76.65798451203563,39.28667594569137,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:18:44.000-05:00,-76.65806616171433,39.28681226678814,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:18:54.000-05:00,-76.6580278659291,39.286757782860896,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:19:04.000-05:00,-76.65794888266159,39.28685682129197,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:19:14.000-05:00,-76.65799695505665,39.28672953701947,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:19:24.000-05:00,-76.65802609788119,39.286786134159634,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:19:34.000-05:00,-76.65803390735537,39.28679225269875,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:19:44.000-05:00,-76.65807427180162,39.286742099879945,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:19:54.000-05:00,-76.65803152437918,39.286779127933755,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:20:04.000-05:00,-76.65802492926937,39.2868513745634,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:20:14.000-05:00,-76.65810273449023,39.2866834671193,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:20:24.000-05:00,-76.65802993698591,39.286776128836436,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:20:34.000-05:00,-76.65806390181943,39.286834501327,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:20:44.000-05:00,-76.65809725117298,39.286745297301835,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:20:54.000-05:00,-76.6580498800097,39.286769861585306,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:21:04.000-05:00,-76.65811044366255,39.286811394736745,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:21:14.000-05:00,-76.6581606447974,39.286750352550754,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:21:24.000-05:00,-76.65803374049457,39.28677089424688,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:21:34.000-05:00,-76.65804070671308,39.28676203054577,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:21:44.000-05:00,-76.65794842229872,39.28682832438886,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:21:54.000-05:00,-76.6581222019384,39.28677380300397,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:22:04.000-05:00,-76.65795127164384,39.28672306408577,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:22:14.000-05:00,-76.65796258193389,39.28675484344306,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:22:24.000-05:00,-76.6579828143516,39.28683154146284,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:22:34.000-05:00,-76.65805735131543,39.28668710674091,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:22:44.000-05:00,-76.65801455432113,39.286724672062526,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:22:54.000-05:00,-76.65809168489089,39.28669824076931,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:23:04.000-05:00,-76.65804632519311,39.286890666983226,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:23:14.000-05:00,-76.65804176597491,39.28688278930552,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:23:24.000-05:00,-76.6579705376874,39.28682962089504,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:23:34.000-05:00,-76.65803365062466,39.28671296819821,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:23:44.000-05:00,-76.65800283928282,39.286714487809334,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:23:54.000-05:00,-76.65813642574341,39.28683630488146,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:24:04.000-05:00,-76.65807471400754,39.28682721870021,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:24:14.000-05:00,-76.65807787852145,39.2867267757284,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:24:24.000-05:00,-76.65804416639128,39.286753262519866,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:24:34.000-05:00,-76.65804556251396,39.28677069904145,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:24:44.000-05:00,-76.65809612905292,39.286781913509,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:24:54.000-05:00,-76.65804827290556,39.28677369823743,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:25:04.000-05:00,-76.65803519236076,39.286771134257066,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:25:14.000-05:00,-76.65806791301631,39.28678949848809,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:25:24.000-05:00,-76.65807963996237,39.28675699255034,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:25:34.000-05:00,-76.65809554644719,39.28687847366878,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:25:44.000-05:00,-76.65814092320242,39.286821785967945,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:25:54.000-05:00,-76.65803650353406,39.28681891798452,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:26:04.000-05:00,-76.65806167592245,39.286821953497736,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:26:14.000-05:00,-76.658074250284,39.28674049045009,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:26:24.000-05:00,-76.65806950445761,39.286830941666885,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:26:34.000-05:00,-76.65796364422903,39.28685779436916,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:26:44.000-05:00,-76.65802636086443,39.28686893870734,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:26:54.000-05:00,-76.65800548538422,39.286831122497276,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:27:04.000-05:00,-76.65801145356399,39.286791841673505,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:27:14.000-05:00,-76.6580791387951,39.286663826273895,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:27:24.000-05:00,-76.65807539546239,39.286786995034824,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:27:34.000-05:00,-76.65804762957865,39.286790174659714,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:27:44.000-05:00,-76.65801099164517,39.28681613917802,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:27:54.000-05:00,-76.65815287993208,39.28670779229917,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:28:04.000-05:00,-76.65798364694155,39.28670496226771,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:28:14.000-05:00,-76.65814980441779,39.28678912203399,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:28:24.000-05:00,-76.65806805821136,39.28670794076927,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:28:34.000-05:00,-76.65805426135798,39.28671612291579,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:28:44.000-05:00,-76.65794204375426,39.28680603224962,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:28:54.000-05:00,-76.65799424001698,39.286754165214376,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:29:04.000-05:00,-76.65803316810822,39.286756126710415,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:29:14.000-05:00,-76.65799496406132,39.28674234952517,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:29:24.000-05:00,-76.65794142156794,39.28679112545072,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:29:34.000-05:00,-76.65806761534652,39.28680446425967,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:29:44.000-05:00,-76.65811614137064,39.28682446967217,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:29:54.000-05:00,-76.65803324336687,39.28677520829912,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:30:04.000-05:00,-76.65810146705729,39.28682525170201,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:30:14.000-05:00,-76.65803306048063,39.286902613711646,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:30:24.000-05:00,-76.6580548774217,39.286765982368415,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:30:34.000-05:00,-76.6579581426513,39.28687595920418,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:30:44.000-05:00,-76.65805845940973,39.28676789676957,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:30:54.000-05:00,-76.65798465787452,39.286774145882546,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:31:04.000-05:00,-76.65799756137599,39.28676780461194,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:31:14.000-05:00,-76.65800346677737,39.28674338738923,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:31:24.000-05:00,-76.65810530129755,39.28670940909534,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:31:34.000-05:00,-76.6580740139288,39.28680324859585,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:31:44.000-05:00,-76.65798199438271,39.286775042540135,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:31:54.000-05:00,-76.65806746080831,39.28669986002095,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:32:04.000-05:00,-76.65804026395254,39.286761278164114,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:32:14.000-05:00,-76.65802854343431,39.28677700020402,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:32:24.000-05:00,-76.65808032246971,39.28674728334322,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:32:34.000-05:00,-76.65794166769976,39.28673617912325,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:32:44.000-05:00,-76.65812343192975,39.28683497679624,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:32:54.000-05:00,-76.65807005189863,39.28677207238564,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:33:04.000-05:00,-76.65801294032397,39.2868285696179,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:33:14.000-05:00,-76.65805127259966,39.28677010717598,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:33:24.000-05:00,-76.6580247398334,39.28678766962295,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:33:34.000-05:00,-76.65802798594297,39.28667691824332,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:33:44.000-05:00,-76.65802258698237,39.286801160340964,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:33:54.000-05:00,-76.65808312719018,39.28680107131425,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:34:04.000-05:00,-76.65803702309357,39.28678166562527,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:34:14.000-05:00,-76.6580654191537,39.286780404218455,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:34:24.000-05:00,-76.65800392969808,39.28666399535564,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:34:34.000-05:00,-76.65804299324496,39.28677163463289,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:34:44.000-05:00,-76.65811633546986,39.28684999082198,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:34:54.000-05:00,-76.65804252317594,39.28679338522213,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:35:04.000-05:00,-76.6581347032746,39.286712755375675,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:35:14.000-05:00,-76.65803285384791,39.28682074368726,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:35:24.000-05:00,-76.65794174147642,39.286821473783036,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:35:34.000-05:00,-76.65801776369727,39.28676059243036,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:35:44.000-05:00,-76.65808500276961,39.28680341756878,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:35:54.000-05:00,-76.65804528583122,39.28677155208225,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:36:04.000-05:00,-76.65799292881078,39.286777378176204,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:36:14.000-05:00,-76.65800756291554,39.28678809454009,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:36:24.000-05:00,-76.6579802054876,39.28680883110508,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:36:34.000-05:00,-76.6580256393201,39.28676760500863,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:36:44.000-05:00,-76.65803148306485,39.28676963976713,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:36:54.000-05:00,-76.6580496150244,39.28672663708013,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:37:04.000-05:00,-76.65804564100902,39.286786582385766,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:37:14.000-05:00,-76.65810143303202,39.28681280709785,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:37:24.000-05:00,-76.65794296558508,39.28682134416232,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:37:34.000-05:00,-76.65802731944902,39.286693508011844,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:37:44.000-05:00,-76.65800676255654,39.28671164516027,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:37:54.000-05:00,-76.65802534337274,39.28676929855266,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:38:04.000-05:00,-76.65794522942552,39.28677826726126,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:38:14.000-05:00,-76.65810823970371,39.28673666084679,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:38:24.000-05:00,-76.65809556994995,39.28678861505818,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:38:34.000-05:00,-76.65803190928017,39.28677423993883,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:38:44.000-05:00,-76.65801515479318,39.28674515787336,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:38:54.000-05:00,-76.65810921438103,39.28666158966281,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:39:04.000-05:00,-76.65803248925016,39.28677854129699,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:39:14.000-05:00,-76.65793002773461,39.286695803471,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:39:24.000-05:00,-76.65802162946903,39.28677032692736,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:39:34.000-05:00,-76.65801113156628,39.28679525085235,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:39:44.000-05:00,-76.65805490846098,39.286671043733456,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:39:54.000-05:00,-76.6581631785556,39.286783648765436,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:40:04.000-05:00,-76.65810968648763,39.28678821286575,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:40:14.000-05:00,-76.65801689653595,39.28671659405973,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:40:24.000-05:00,-76.65796669808148,39.28684991947317,Jared,Combs,Skyler,901-NI-6283
2016-11-11T00:40:34.000-05:00,-76.65803569670629,39.28672535774745,Jared,Combs,Skyler,901-NI-6283
